"Alabama_pr.msw","Alaska_pr.msw","Arizona_pr.msw","Arkansas_pr.msw","California_pr.msw","Colorado_pr.msw","Connecticut_pr.msw","Delaware_pr.msw","District of Columbia_pr.msw","Florida_pr.msw","Georgia_pr.msw","Hawaii_pr.msw","Idaho_pr.msw","Illinois_pr.msw","Indiana_pr.msw","Iowa_pr.msw","Kansas_pr.msw","Kentucky_pr.msw","Louisiana_pr.msw","Maine_pr.msw","Maryland_pr.msw","Massachusetts_pr.msw","Michigan_pr.msw","Minnesota_pr.msw","Mississippi_pr.msw","Missouri_pr.msw","Montana_pr.msw","Nebraska_pr.msw","Nevada_pr.msw","New Hampshire_pr.msw","New Jersey_pr.msw","New Mexico_pr.msw","New York_pr.msw","North Carolina_pr.msw","North Dakota_pr.msw","Ohio_pr.msw","Oklahoma_pr.msw","Oregon_pr.msw","Pennsylvania_pr.msw","Rhode Island_pr.msw","South Carolina_pr.msw","South Dakota_pr.msw","Tennessee_pr.msw","Texas_pr.msw","Utah_pr.msw","Vermont_pr.msw","Virginia_pr.msw","Washington_pr.msw","West Virginia_pr.msw","Wisconsin_pr.msw","Wyoming_pr.msw"
0.00237098671864005,0.000784262122316751,0.00117656587500564,0.00142941228127865,0.00130697487516843,0.000997328605051527,0.00275533148737933,0.00333259639041153,0.0139106381673277,0.00442984354747012,0.00368890460553703,0.000514059815403335,0.000424723933967752,0.00100476366242621,0.00126132783272456,0.000759633047004566,0.000697620814750496,0.00123123099528715,0.00433225356941959,0.000671747485268369,0.00412165235593834,0.00263700162051164,0.000886934519276189,0.000960216769358894,0.00348328461209325,0.00114897399383433,0.000260984401057565,0.00104724376262412,0.00217082236524146,0.000599043517200632,0.00215829073339344,0.000643243313314044,0.00338431011408449,0.00226720404287215,0.000681497970158091,0.00132956661375151,0.00071621575340099,0.000398649092560416,0.00224344942079029,0.00185266304741808,0.00267252961398693,0.000516248602965858,0.00242609950984093,0.00208550688745284,0.00054936482697389,0.000583925934160403,0.00179167660929627,0.000721935002555911,0.000443742088697572,0.000426545542569956,0.000349276082691742
0.00284433817404243,0.00065487116666078,0.00131338480695783,0.00127466972832967,0.00143143561397082,0.00069774526877002,0.0029772966443429,0.00314992943349151,0.0131634636322589,0.00344073425736546,0.00390638758179887,0.000340045756967952,0.000406324959743773,0.00174993312811112,0.00112161668645588,0.000528204583451152,0.000566473001081407,0.000994365422189582,0.00273147561521088,0.00065642266845212,0.00473148018400549,0.00212271951291753,0.00105352701129316,0.00122754245511323,0.00308253208178359,0.00145853799506613,0.000165433587350441,0.000669413109941372,0.00196679234255649,0.000537872689400709,0.00386167545012719,0.00052628838683595,0.00443094918742945,0.00172228403206363,0.000642893640169042,0.000976685486450375,0.000643606731738377,0.000431744523411474,0.001713626146403,0.00119346229868297,0.00315710985155558,0.000669723090213233,0.0015054959190921,0.0022336377987931,0.000400459642305616,0.000562814646318675,0.0015111890569149,0.000786522234492166,0.000439575826942389,0.000512106092529113,0.000222493103590374
0.00285348621094241,0.000723244995495405,0.000834887673027809,0.00120372326670876,0.00136732795362351,0.001123091461154,0.00272116635728188,0.00329979209604135,0.00883817283480754,0.00528174473789263,0.00454117443956619,0.000483494915906343,0.000360775909984828,0.00140300353856531,0.00120421960287269,0.000854696373325464,0.000488673684818477,0.00114199789435848,0.00305431047166086,0.000597522243404019,0.00573182428218148,0.00180132018945927,0.000865551141176527,0.00122167971672969,0.00197719570651234,0.000887123977497545,0.000179492147783986,0.00105786791235747,0.00203219960989786,0.000327178372353307,0.00317073363555501,0.000451270841019673,0.00416507720828216,0.00277484934830489,0.000611702197725268,0.000988808274523472,0.000795754296634435,0.000744177839201574,0.00216702830521298,0.00146868938117653,0.001995675310027,0.000730451230909502,0.00211637587260793,0.00197578315624247,0.000352914478261172,0.000524928188379519,0.00221100982356963,0.000741090061432303,0.000455477370448275,0.000614476100540337,0.000237050773744131
0.00254024713760122,0.000564649778534777,0.000860806960223876,0.000955228567513114,0.000784116484232581,0.000981554581021488,0.00220111293064268,0.00244994002058277,0.0148762560033937,0.00350973055310991,0.00437458321315638,0.000479774248927674,0.000261970712149737,0.00112477782184489,0.00143188203295871,0.00075665620171145,0.000781083829034071,0.00071792775950261,0.00373511824715196,0.000692277124392079,0.00392375458895649,0.00174893347822997,0.00111737009127221,0.000984797255501138,0.00280306915446604,0.00149956905442833,0.00027117854170068,0.000905432223076024,0.00135848184626425,0.00061654434044716,0.0021431918144371,0.000600023405668421,0.00516637340366775,0.00317082094370724,0.000586262457352298,0.000934668144621356,0.000958224421576264,0.000421776343166222,0.00172321082971339,0.00187243240765807,0.00293234192601614,0.000913211139926584,0.0017022129345141,0.0018820893129579,0.00048651506943585,0.000443531769326619,0.00275835868235609,0.000915975535658089,0.000425745804930391,0.000474455067413576,0.00028502717302762
0.00237098671864005,0.000784262122316751,0.00117656587500564,0.00142941228127865,0.00130697487516843,0.000997328605051527,0.00275533148737933,0.00333259639041153,0.0139106381673277,0.00442984354747012,0.00368890460553703,0.000514059815403335,0.000424723933967752,0.00100476366242621,0.00126132783272456,0.000759633047004566,0.000697620814750496,0.00123123099528715,0.00433225356941959,0.000671747485268369,0.00412165235593834,0.00263700162051164,0.000886934519276189,0.000960216769358894,0.00348328461209325,0.00114897399383433,0.000260984401057565,0.00104724376262412,0.00217082236524146,0.000599043517200632,0.00215829073339344,0.000643243313314044,0.00338431011408449,0.00226720404287215,0.000681497970158091,0.00132956661375151,0.00071621575340099,0.000398649092560416,0.00224344942079029,0.00185266304741808,0.00267252961398693,0.000516248602965858,0.00242609950984093,0.00208550688745284,0.00054936482697389,0.000583925934160403,0.00179167660929627,0.000721935002555911,0.000443742088697572,0.000426545542569956,0.000349276082691742
0.00179778806065525,0.000894880929154407,0.000746212005421059,0.00148058857123843,0.00135146755309582,0.00104777814780033,0.00151871449260047,0.00205587514919015,0.0140466383237798,0.00482731987644102,0.00293332063984473,0.000347124874905248,0.000427757843428533,0.00114869569039549,0.000954145547279546,0.00073158929938995,0.000530605778154279,0.00110997507266383,0.0047745788126848,0.000724057591119401,0.00560103186151218,0.00219816252277425,0.00113676277722002,0.00110887184993827,0.00329874740316204,0.00100153441218137,0.0002343406567586,0.0010120663946793,0.00150158954280439,0.000573502517947463,0.00379675653379255,0.000713168907686618,0.00412842679164989,0.00169990691182535,0.000568517334190795,0.00114101156404011,0.000629864199446911,0.000374705878219858,0.00149504612740513,0.00161954481571978,0.0034797307466781,0.000701481523440746,0.00188216456465309,0.00255768480337704,0.000594204979136459,0.000421167711598812,0.00242698554639395,0.000652824685255031,0.000442919892877479,0.000570031959282319,0.000311756741524959
0.00237098671864005,0.000784262122316751,0.00117656587500564,0.00142941228127865,0.00130697487516843,0.000997328605051527,0.00275533148737933,0.00333259639041153,0.0139106381673277,0.00442984354747012,0.00368890460553703,0.000514059815403335,0.000424723933967752,0.00100476366242621,0.00126132783272456,0.000759633047004566,0.000697620814750496,0.00123123099528715,0.00433225356941959,0.000671747485268369,0.00412165235593834,0.00263700162051164,0.000886934519276189,0.000960216769358894,0.00348328461209325,0.00114897399383433,0.000260984401057565,0.00104724376262412,0.00217082236524146,0.000599043517200632,0.00215829073339344,0.000643243313314044,0.00338431011408449,0.00226720404287215,0.000681497970158091,0.00132956661375151,0.00071621575340099,0.000398649092560416,0.00224344942079029,0.00185266304741808,0.00267252961398693,0.000516248602965858,0.00242609950984093,0.00208550688745284,0.00054936482697389,0.000583925934160403,0.00179167660929627,0.000721935002555911,0.000443742088697572,0.000426545542569956,0.000349276082691742
0.00237098671864005,0.000784262122316751,0.00117656587500564,0.00142941228127865,0.00130697487516843,0.000997328605051527,0.00275533148737933,0.00333259639041153,0.0139106381673277,0.00442984354747012,0.00368890460553703,0.000514059815403335,0.000424723933967752,0.00100476366242621,0.00126132783272456,0.000759633047004566,0.000697620814750496,0.00123123099528715,0.00433225356941959,0.000671747485268369,0.00412165235593834,0.00263700162051164,0.000886934519276189,0.000960216769358894,0.00348328461209325,0.00114897399383433,0.000260984401057565,0.00104724376262412,0.00217082236524146,0.000599043517200632,0.00215829073339344,0.000643243313314044,0.00338431011408449,0.00226720404287215,0.000681497970158091,0.00132956661375151,0.00071621575340099,0.000398649092560416,0.00224344942079029,0.00185266304741808,0.00267252961398693,0.000516248602965858,0.00242609950984093,0.00208550688745284,0.00054936482697389,0.000583925934160403,0.00179167660929627,0.000721935002555911,0.000443742088697572,0.000426545542569956,0.000349276082691742
0.00244454870309741,0.000475665139929116,0.00123836330001962,0.00155276315751384,0.000978311766821892,0.000661094430030752,0.00258472440283581,0.00307196570943454,0.0164818874260071,0.00550572217545442,0.00339015737743244,0.00053607554384272,0.000356480140090344,0.00185442206044728,0.0011109792240992,0.000701753308684198,0.000733065454190236,0.000692690601755356,0.00304894767170662,0.00090215504273725,0.00590346659739889,0.00241582900086003,0.000832306027756049,0.0013497830010264,0.00320047272223842,0.00131652265879939,0.000225761151174284,0.000914301097945309,0.00130530900656803,0.000604443112452827,0.00241011295390371,0.000636575868413877,0.00491735262379762,0.0020408320400594,0.000577012161456661,0.00140662332457042,0.00108372616749971,0.000474140083223873,0.00192278917240746,0.00189915816975258,0.00311882061109678,0.000632431637588244,0.00148475413999381,0.0025222706586218,0.000608025238169857,0.00062243981705886,0.00276483046369564,0.000940469742175131,0.000528657037829077,0.000502827055911577,0.000324274536408837
0.0029461501010028,0.000603703656933644,0.000697177727495348,0.00100658157674232,0.00109972902806428,0.0010052125625931,0.00215546049915281,0.00328173203078918,0.0134014520380052,0.0054630748829012,0.00468151439273108,0.000317472262354572,0.000392291701427282,0.00124496561312913,0.00132182426137526,0.000538556970407964,0.000736229962038286,0.000689968118396867,0.00421287969120146,0.000912815808358192,0.00341993262273089,0.00203745585118139,0.00115662275456331,0.00092958274359526,0.0029270081164036,0.00141067095858201,0.000160902724720392,0.00101736081596113,0.00127244096221641,0.000623245440921369,0.00216873620863616,0.000510408952122224,0.00427168035463131,0.00181195940027974,0.000565358545183014,0.00160541479234118,0.00089342093374984,0.000722256341380007,0.00160046262490117,0.00171751512197793,0.00263617795466912,0.000589255154105596,0.00217564492454549,0.00222707523354894,0.000500091835263097,0.000420171790972797,0.00243559569287642,0.000948209672293381,0.000436831958620683,0.000426889421138496,0.000296400814516487
0.00177078127824683,0.000526722276956978,0.00088674088734174,0.00147363738379039,0.00110705479870494,0.000652248302729374,0.00149708010383811,0.00214913871802661,0.0111335462732851,0.00577764675820903,0.00432620913584724,0.000556182746097755,0.000299145804292078,0.00159964802440537,0.000816936270372638,0.000452552583028352,0.000599778823464181,0.000781506554222111,0.00391427907853305,0.000649697469576032,0.00360608694381203,0.00156334023539279,0.0010567197688839,0.00146606678651501,0.00299884132121785,0.0012463591688103,0.000268496663696913,0.000568217123763944,0.0019725275853047,0.000448500725442421,0.00316819801596429,0.000400423132572341,0.00345735635471508,0.00172692042585304,0.000509731070928757,0.00150889713559517,0.000677644836381937,0.000691554349292315,0.00193663966366788,0.00198550007855303,0.00337211186928889,0.000880318092829605,0.00138342287813043,0.00246315284875983,0.00061985651050913,0.000454875787214758,0.00247313785037543,0.000701808475911867,0.000389944578484009,0.000452048601606906,0.000330867659242921
0.00179778806065525,0.000894880929154407,0.000746212005421059,0.00148058857123843,0.00135146755309582,0.00104777814780033,0.00151871449260047,0.00205587514919015,0.0140466383237798,0.00482731987644102,0.00293332063984473,0.000347124874905248,0.000427757843428533,0.00114869569039549,0.000954145547279546,0.00073158929938995,0.000530605778154279,0.00110997507266383,0.0047745788126848,0.000724057591119401,0.00560103186151218,0.00219816252277425,0.00113676277722002,0.00110887184993827,0.00329874740316204,0.00100153441218137,0.0002343406567586,0.0010120663946793,0.00150158954280439,0.000573502517947463,0.00379675653379255,0.000713168907686618,0.00412842679164989,0.00169990691182535,0.000568517334190795,0.00114101156404011,0.000629864199446911,0.000374705878219858,0.00149504612740513,0.00161954481571978,0.0034797307466781,0.000701481523440746,0.00188216456465309,0.00255768480337704,0.000594204979136459,0.000421167711598812,0.00242698554639395,0.000652824685255031,0.000442919892877479,0.000570031959282319,0.000311756741524959
0.00259581386664669,0.00061911080697646,0.000700829087233966,0.00132463485169297,0.0012158703762128,0.000822613607024351,0.00151526647538755,0.00209577410295795,0.0107347402033462,0.00375073820759748,0.00285027702434276,0.000563227175968662,0.000405770341442085,0.00124974987926256,0.00086950064484325,0.000546967621939941,0.000689243868554745,0.000834491186166467,0.00426134439813797,0.000480270624319735,0.00353657080445381,0.00186074941181693,0.00105720589461936,0.00118188976543696,0.00228446056534265,0.00112661991058605,0.000190640291799697,0.00059370696146647,0.00175204854064722,0.00042227537989319,0.00217248880320876,0.000576011523369591,0.00463705985653563,0.00241972617053473,0.000876872988373558,0.00159020068400008,0.00110671259150924,0.000595009850250164,0.00237172106261357,0.00133060279596548,0.00309452752289377,0.0009030416827273,0.00185649639916943,0.00280589415757197,0.00056111124513063,0.000440233642014247,0.00146376665895581,0.00107369846037551,0.000587918123458241,0.00052700353049711,0.000189915944510621
0.00179778806065525,0.000894880929154407,0.000746212005421059,0.00148058857123843,0.00135146755309582,0.00104777814780033,0.00151871449260047,0.00205587514919015,0.0140466383237798,0.00482731987644102,0.00293332063984473,0.000347124874905248,0.000427757843428533,0.00114869569039549,0.000954145547279546,0.00073158929938995,0.000530605778154279,0.00110997507266383,0.0047745788126848,0.000724057591119401,0.00560103186151218,0.00219816252277425,0.00113676277722002,0.00110887184993827,0.00329874740316204,0.00100153441218137,0.0002343406567586,0.0010120663946793,0.00150158954280439,0.000573502517947463,0.00379675653379255,0.000713168907686618,0.00412842679164989,0.00169990691182535,0.000568517334190795,0.00114101156404011,0.000629864199446911,0.000374705878219858,0.00149504612740513,0.00161954481571978,0.0034797307466781,0.000701481523440746,0.00188216456465309,0.00255768480337704,0.000594204979136459,0.000421167711598812,0.00242698554639395,0.000652824685255031,0.000442919892877479,0.000570031959282319,0.000311756741524959
0.00285348621094241,0.000723244995495405,0.000834887673027809,0.00120372326670876,0.00136732795362351,0.001123091461154,0.00272116635728188,0.00329979209604135,0.00883817283480754,0.00528174473789263,0.00454117443956619,0.000483494915906343,0.000360775909984828,0.00140300353856531,0.00120421960287269,0.000854696373325464,0.000488673684818477,0.00114199789435848,0.00305431047166086,0.000597522243404019,0.00573182428218148,0.00180132018945927,0.000865551141176527,0.00122167971672969,0.00197719570651234,0.000887123977497545,0.000179492147783986,0.00105786791235747,0.00203219960989786,0.000327178372353307,0.00317073363555501,0.000451270841019673,0.00416507720828216,0.00277484934830489,0.000611702197725268,0.000988808274523472,0.000795754296634435,0.000744177839201574,0.00216702830521298,0.00146868938117653,0.001995675310027,0.000730451230909502,0.00211637587260793,0.00197578315624247,0.000352914478261172,0.000524928188379519,0.00221100982356963,0.000741090061432303,0.000455477370448275,0.000614476100540337,0.000237050773744131
0.00177078127824683,0.000526722276956978,0.00088674088734174,0.00147363738379039,0.00110705479870494,0.000652248302729374,0.00149708010383811,0.00214913871802661,0.0111335462732851,0.00577764675820903,0.00432620913584724,0.000556182746097755,0.000299145804292078,0.00159964802440537,0.000816936270372638,0.000452552583028352,0.000599778823464181,0.000781506554222111,0.00391427907853305,0.000649697469576032,0.00360608694381203,0.00156334023539279,0.0010567197688839,0.00146606678651501,0.00299884132121785,0.0012463591688103,0.000268496663696913,0.000568217123763944,0.0019725275853047,0.000448500725442421,0.00316819801596429,0.000400423132572341,0.00345735635471508,0.00172692042585304,0.000509731070928757,0.00150889713559517,0.000677644836381937,0.000691554349292315,0.00193663966366788,0.00198550007855303,0.00337211186928889,0.000880318092829605,0.00138342287813043,0.00246315284875983,0.00061985651050913,0.000454875787214758,0.00247313785037543,0.000701808475911867,0.000389944578484009,0.000452048601606906,0.000330867659242921
0.00237098671864005,0.000784262122316751,0.00117656587500564,0.00142941228127865,0.00130697487516843,0.000997328605051527,0.00275533148737933,0.00333259639041153,0.0139106381673277,0.00442984354747012,0.00368890460553703,0.000514059815403335,0.000424723933967752,0.00100476366242621,0.00126132783272456,0.000759633047004566,0.000697620814750496,0.00123123099528715,0.00433225356941959,0.000671747485268369,0.00412165235593834,0.00263700162051164,0.000886934519276189,0.000960216769358894,0.00348328461209325,0.00114897399383433,0.000260984401057565,0.00104724376262412,0.00217082236524146,0.000599043517200632,0.00215829073339344,0.000643243313314044,0.00338431011408449,0.00226720404287215,0.000681497970158091,0.00132956661375151,0.00071621575340099,0.000398649092560416,0.00224344942079029,0.00185266304741808,0.00267252961398693,0.000516248602965858,0.00242609950984093,0.00208550688745284,0.00054936482697389,0.000583925934160403,0.00179167660929627,0.000721935002555911,0.000443742088697572,0.000426545542569956,0.000349276082691742
